fe033ea15ecd092111a3298dbca3cf12,63,66,66,46,71,62,66,67,76,55,56,61
2fe9a794c7de3a6d9b4bb8313bf6ed5f,62,75,70,58,55,69,71,64,63,62,69,77
3f0f5254f4e2f0080e93e98814531a65,63,72,81,70,61,64,70,65,53,58,56,57
3dbf511fbe0d015bf14357ccf2a6e5b8,65,60,68,68,62,67,59,68,76,65,60,70
a8a12d522094af2e9474f62453cae99b,66,59,64,54,64,58,73,63,61,65,64,60
0ce7abcf248df0f36d6d014e30687d7f,63,64,60,60,62,69,55,67,60,64,64,68
dc75dd48863f75f7c4dd85a86d52a520,54,73,66,67,53,69,71,70,71,69,61,67
481d4263ccfd238ae3e38b771bb9fa92,52,59,66,66,62,66,63,63,66,67,63,67
1f651600495fc8ee4df09eb30a54678b,67,62,62,68,61,67,65,72,66,68,64,62
72ba78504ccd979973c5eaed6f080cc9,63,66,59,65,65,67,67,62,73,59,61,65
d926c7b98a7120f5f86e68a8bdfaa218,61,70,65,66,65,64,67,63,65,56,59,65
a1cf8e891b65cb9c75f60d53df006759,65,70,62,61,76,63,62,59,56,71,63,67
f92c1dd7dcf07e75fd32715cef384ebe,75,64,56,69,61,50,68,53,69,64,72,77
1eea4867b15924a1025919b8653ef196,65,60,60,63,72,68,65,66,66,66,57,59
5aac2fb0b1409ba51fd933d8996b1195,78,69,61,56,67,65,56,74,63,61,68,63
4e2408a296bd430e0c241dd3d5d9a15a,64,65,63,66,65,71,61,57,63,66,51,56
9a6d8943fec8d99135eec80bd99cb7c6,66,71,66,56,72,68,57,58,65,62,60,68
35a4caba94a89e31be361519c04fa61a,73,66,59,61,62,64,66,66,62,59,58,60
81b1ad3493bb4971ef252a4bca6c8294,64,57,63,65,65,66,64,58,63,71,63,61
38b1f7a69d45318872ab7e3ca31d12ca,54,75,74,64,69,61,57,61,65,60,69,64
acc38568f446900e12708219b1dd63ec,60,73,65,51,66,61,70,56,72,70,59,56
3a3dc134fff1b65f38fc57dc74b09e35,64,61,62,71,62,72,74,66,73,63,61,74
937447fdccf05c8136c8705554df9077,63,72,64,69,49,61,66,66,72,69,64,65
c898c09a29b2861666327fd9a09c8493,60,57,66,69,73,65,73,66,66,67,76,56
fbbff149bbf79deeae76898ef052c731,64,63,71,59,68,64,60,65,58,61,58,78
525a47e5e3f8a084610c7a12dbbd25fc,62,61,64,50,61,62,73,65,68,56,70,63
32b70e01bff78ae83e5216411d6cdaec,54,63,70,58,62,60,65,58,59,66,71,65
33402e9360083ad7c103c68ef303ad09,61,64,55,59,65,64,69,68,55,56,65,54
3b98ae15f6dd507efb1d3c29848145ee,49,56,62,65,59,67,65,58,67,57,59,67
da1e223ae5cb2b49ee8dabc0961019d3,58,71,70,68,54,74,61,63,58,64,75,62
684ca887df1a9512906638881351c63b,54,75,71,60,68,68,69,68,69,64,63,55
285121fed5fa08993caf395605ce2adc,72,71,68,61,63,61,61,75,69,52,70,63
172514b41d6cabb33f94bc45f0111c2f,61,68,65,58,60,60,69,58,57,59,61,62
14f3009f4f8dfc8a36c060ad9ea6406c,69,60,63,59,63,63,71,73,66,64,61,59
5e547f9c7e799c79b42c5eb22f73f632,60,57,68,62,60,71,67,61,55,59,65,74
d25e6e206cd76c2c87a2c87578af2bdb,67,58,64,69,61,63,57,61,66,62,64,67
941b0b3966eb584a8c905d4e4b194001,65,64,57,71,69,59,59,68,76,66,63,53
ee5e94cd40d811e681c0c49ff4beaaa5,72,61,68,61,58,58,57,61,66,53,65,63
aa8e6cce586ab74e92d5cf6ffe8bf9ee,63,72,67,65,61,64,71,60,59,65,72,77
2638b1aff1bf5712145ee6f37a03ca3c,63,68,68,68,73,61,60,73,70,66,65,68
f5e5319004610e53923b08fdbd9f4ebb,65,64,70,59,57,68,54,64,70,55,65,65
b80d3d7496d6612b21018814f636f53c,52,49,58,59,58,65,76,72,70,61,67,59
25c442712fa86fa7465df3e30d797a45,61,64,63,62,65,68,60,70,60,53,72,66
3e2172613930e6503aa6e137848326b8,71,68,65,60,57,78,64,61,63,76,69,56
cf2d0348317eb12a73ea5710b0bde6f7,55,62,76,62,70,69,71,58,58,66,67,67
320da4be529c384bdf837ca6b2553e93,73,56,65,58,73,75,65,73,69,52,64,65
bbb4f3489dbe730d86e07b69f2815ab1,61,60,72,60,69,57,70,69,67,67,65,68
94143c4ca2a17758c72f6de919b48cb2,66,65,56,62,51,56,70,65,60,60,58,61
eadf80c7c1c04c21ed86c782dde652a3,61,68,58,67,62,71,68,62,60,61,68,62
94464233b67d22d4fb2fdabfedfab53f,73,64,60,66,68,58,69,65,62,64,65,76
f8d044a5544ff8d36b64d9114438309c,59,62,68,66,58,62,52,70,63,59,71,58
7672f1c1b331e108f1527a33e7db19e7,58,59,67,65,57,58,62,59,54,57,73,68
9d113d5fa181edd0fa87fddacbef8645,60,57,67,57,54,68,60,71,65,52,60,72
18c173201a914fb6555ff7dd9b9083e6,70,59,54,68,60,70,67,70,65,61,71,65
7e841711d12166ee2f3f5e6938263513,63,64,74,64,61,70,67,59,67,70,66,63
904bc97ad2354d83456ad0ba7265fb1d,61,70,73,58,67,64,64,61,59,72,67,64
76d0a540a4f294bb508393ec07a757db,65,56,64,56,64,57,70,63,68,65,60,63
abf53ba1da0e31cef2bf25fef2aa2b5f,69,62,67,62,61,76,66,58,54,65,46,76
2aa5d6f816af80a6e9e920bb294c98cf,64,61,62,71,61,60,62,63,71,51,69,63
45334179b401a9a8cd19762b019dc192,58,49,65,61,63,51,62,60,63,61,54,55
27a4cc8490eb8037c7b6f701544f0a32,63,70,60,58,65,63,58,64,68,62,61,58
c13c9336ab6caaecbbc09028fa6fccef,63,68,62,68,69,64,68,60,61,66,67,68
e70c79baf8b5893d7521d242a8278f6e,50,61,69,72,60,64,60,68,68,66,67,66
5a78011ca81744b6c1f9b16f3084d8ac,66,65,66,68,56,58,73,55,77,59,64,57
1511df46734f38d179a62e5fedafbdc3,69,60,55,56,72,72,74,72,65,67,66,73
ecd93f4b032ac252ba2e29d9454ebb0a,56,57,59,75,66,60,68,61,61,65,62,63
b1d2e0e390afcd1b45521543db02c494,69,60,64,49,70,63,70,71,62,61,66,58
def61dc3d8070d828bb473b265ff7a2a,71,62,63,59,65,60,65,56,68,63,74,69
818c4d5b72ef001e502eaf4c465de843,65,66,66,63,55,61,63,63,57,66,66,59
5a251af88082f724c7b06173bfae0e3f,67,78,57,63,55,58,70,64,69,61,66,64
873d10857b613cd18028f5d4613e391c,57,64,55,54,60,68,63,72,71,63,68,58
1c8bf94a17149e3eea6b4f9f3fed51d2,58,67,65,70,64,61,66,58,72,65,69,72
65ad6c1f5a09d67563143beefff0f165,68,53,72,60,71,64,64,67,75,57,54,72
1a43b4fb2ebe943da1a525a9ddc695f5,59,70,55,68,58,65,60,78,68,76,56,69
664de4b148b5ce0a72f805dc6a9d0c71,62,57,63,62,60,62,62,54,63,65,55,61
03a8c83bf35b4ba55b602ca2e9e8f73e,58,67,70,64,62,67,71,73,58,65,51,66
51a9b68438efc603cfea9bd10a860436,55,62,71,53,58,67,56,69,71,64,63,60
402e12ac9bf5b3d06a7b83c149aeb164,54,63,55,59,61,62,62,69,62,74,53,61
f244ca12fe8de898447de20052a3bbdb,56,63,70,63,68,66,57,67,68,74,54,62
19105f839b5fca2d2418fe5cc62f8b43,57,62,70,72,54,66,80,56,58,62,55,63
4f89cb3136da61845f4f8838f8ca509a,71,66,65,73,61,70,57,65,59,60,73,61
a85608deedc63aa7e94d0e04f4e9fd94,71,70,61,48,60,69,75,66,56,59,74,66
24d6ec9ff707abeb96393ab632185f89,68,69,70,75,67,61,66,57,70,64,60,70
945e0ab157b21c8215dc985a231cbd64,55,74,67,58,73,61,62,65,59,68,75,58
dd07d9c0d281176253ece83ac3aafea0,59,66,72,70,50,63,65,65,69,59,57,63
d3fd4c3cf56e53bcf272fa14bb6a91b8,64,79,59,67,55,63,62,72,58,63,71,73
4bc603793f6436a959934452b6f5e827,73,60,66,65,62,65,59,63,61,68,64,64
0a9c0ceb71281de88b3ecca9768534e3,68,61,61,69,65,60,62,70,59,56,70,61
927c7228cdc575c63510f721b3279d52,61,68,68,68,64,70,58,48,65,64,67,63
e0b8fdee64f01341bce819d16b2ba5d1,60,61,65,63,66,47,58,68,61,71,54,65
d0c9c280f6c786f5b6c703b9a3a965a1,77,60,59,66,58,68,70,59,65,64,59,63
5ba6383745f9ae0f53e0eef9be99289d,56,69,73,57,72,65,61,71,59,48,76,71
8514fb4f0e61bda75a31e96833dd6081,69,64,57,60,62,58,60,64,57,70,70,63
f48b7bda35b97fc4bfa27c9757ba54b2,67,70,64,70,58,66,63,66,64,60,64,76
c87023ae57433983197468999f3b808f,56,73,66,64,59,73,58,64,50,62,60,60
c7b56e319772bcc8a28c2c83b7cc5fb7,65,60,56,61,65,64,65,66,65,63,64,69
9348c0883b3c8dbb3c0b2e0de1478fb9,75,58,63,71,58,67,71,63,71,61,61,61
ec45680d0dea28fc8a9405c05bf0efe8,58,57,64,69,65,67,73,73,70,61,59,60
e3c4baf6f3793aa6345ec938891d96ec,67,64,69,61,69,61,58,60,60,59,60,69
cf707b7cb7493156a5f840b49dff42e0,71,64,74,50,62,59,63,60,54,51,57,68
73729496998e73f921623dbfc7f15d02,65,60,70,61,74,56,74,72,76,67,60,68
f210fab2a034ac95b0be5464866535b5,64,71,65,64,63,67,62,63,64,66,57,60
e5c45fbf9fd330a1f46dbc37fc0a0948,75,68,69,64,68,57,56,61,64,51,70,69
e875e3f9eb0e7887696ff20912946364,67,60,60,63,62,66,56,61,64,54,59,66
b0a60850d04bd82f11d9900a769d9d73,64,57,69,71,71,55,64,70,57,67,60,57
abe3c402c11ae255bd16d241304817ce,65,62,66,74,77,56,52,64,72,69,65,56
f116b285c3433db48b043bfd67962e5a,67,66,58,52,61,67,67,61,56,68,64,65
fe406f336c663b4e4b46472b6c6b5cad,65,60,71,61,65,68,59,71,68,60,73,68
04fc7e0289d7c0b02196bebef01eb108,67,60,58,67,53,61,64,65,58,60,68,59
a821c0e71622512b257908258abf699c,59,64,66,60,72,69,56,56,70,71,62,55
bed0b5d8209c06076ab84ead7d52c7e2,61,68,69,61,64,66,61,60,64,58,67,63
1fa0dfb18e8db84b630b8c0f6f097f96,61,58,63,55,71,69,59,54,66,61,53,67
fadf39bd275e02c1f1789447476da9eb,60,69,71,68,69,64,58,62,65,66,71,71
82339f4e9873b35514029104d2a6f2b9,60,69,75,56,81,79,63,65,62,68,66,58
ba2b4792af13e299c27d987cd262bc58,78,59,61,59,66,62,66,74,68,68,60,65
aaba21e6b38275f9aac2991f13a14bdc,64,73,61,64,74,67,57,64,72,74,67,65
06c21fb1da01f32c9bcfddb2ac1061ab,70,59,68,68,70,74,71,60,62,69,65,63
c80299fc984ccf139b40488b6da94548,65,74,66,68,68,59,61,72,70,74,68,55
9e05ecab46f6b5a2b87b9ffbc501cb68,67,68,64,82,65,68,63,66,61,58,65,70
739f9ebdde81114c730024101b9c16b9,72,67,71,65,60,62,63,67,59,64,60,59
b6a072e28e79efe101f6442146b9a7a5,58,65,63,59,58,71,69,69,68,70,63,63
9f603adea9ea662bf81f67ef38823abe,55,60,61,63,57,64,63,71,56,66,52,72
adf507fc698279f383b7f478629be3af,72,69,51,62,56,64,70,65,71,73,65,74
a6730962836eedfb48c1d012baad0a6b,63,68,78,67,50,64,62,56,59,65,56,62
651c81f23eec2656b1cd34d546b3fad9,62,75,65,60,56,62,57,70,59,80,68,67
d6732fc64049a39a887947e02626f5ae,63,64,68,65,55,63,66,68,66,61,62,62
e53d5f6985a1331bc0ab141a3a8da65e,62,61,73,66,63,65,64,52,65,64,75,63
60eb0c9a5f2db4a1f4bd551f8917e3e1,66,65,70,65,68,68,68,64,57,60,65,67
bc3ed677421f2e18e357076a11cab3a5,54,53,52,56,63,59,65,59,58,66,75,66
3ffe635d019e608d7743fe17e9a491d0,64,57,65,62,71,67,64,65,65,71,59,68
bb2b67ffc06257b4c2256e4383aeba9b,71,70,65,63,55,61,70,64,60,71,61,69
56dce69d02b3066b5dea3f8ceea8988b,73,70,69,65,54,57,65,62,58,66,72,67
310ffb8f7dd7fff848053ec5e3950d10,63,66,69,68,70,68,64,68,60,71,67,70
c29704c2b49c184affb0b2956720d6a1,56,71,66,61,63,64,60,64,74,58,58,58
9890b3d7fef02330824deefa7ccc712e,64,73,59,71,65,70,76,68,69,59,62,67
5f9efb90beb657acbcbbd52c1bf77510,57,64,58,62,70,72,70,67,47,64,71,76
6db81bd6f063a7e2cad10433c079faf3,69,68,63,66,64,67,62,61,55,68,66,67
3c8c7fea5e29bb5a73fff8ca60466c23,59,68,70,69,63,67,60,67,62,65,66,71
7086a867e156a0780c66631ae172e4cc,67,64,72,77,57,65,63,64,45,55,68,57
af6e0a2dd66999f4768c4eb3d187ace4,54,69,69,65,66,56,72,63,56,66,71,68
08e458b1e7b282246336d05fdc10a211,70,67,64,62,65,70,65,62,65,46,56,54
7498c5edc17f0c9b07fa64adf1d733b1,67,64,68,64,67,57,63,56,64,57,69,70
ef802eaf85fbf7dad8e2282a2c61acf0,58,67,74,61,68,60,61,64,68,67,70,67
d273ea8daaf458708583631e2ea0d740,66,53,63,66,66,65,57,66,70,60,53,60
bf33ae35de109864f1e4ba9ffeceb3cb,62,57,65,54,65,66,51,68,71,58,69,75
bf0a73dc26f0252bb86fb7e8f466cc16,62,59,64,68,64,63,67,66,59,58,69,69
051bc604f6f897ed12d311b9a60e7c8c,69,72,67,74,60,70,55,59,70,59,73,62
1a84413e301eaebcfa6dc65aa9584721,63,68,64,66,69,55,57,69,57,68,57,60
db7d661e69caa423d7d4ccdc0970babf,61,68,53,53,69,54,62,67,68,63,65,70
8a18adb7dd2bd829bdce0d632095de62,71,66,69,59,74,57,60,71,72,58,63,65
0f7c8c466290d6149b12b7e249cc62e9,75,72,77,61,66,65,61,66,70,57,80,59
a88845a7d34a78be6d77b37264c932df,64,67,70,62,66,62,60,68,53,66,67,68
d4f1bdb2e7dac20a14460baa8b8c6ef8,52,59,63,55,70,64,56,60,62,59,59,64
6116a62dd6517ded21ee77b35d0c74f7,61,62,70,67,62,52,59,70,62,69,57,71
fdfc02253e4390bf461c83ab6fd713b7,67,56,63,73,59,66,66,71,61,57,58,69
5bb7884e5cafe795e48853ba9b76eef6,71,70,69,73,59,62,71,72,66,64,65,74
85d4357d0c5c25c0924f52c8d9fc5147,46,63,59,69,73,64,64,60,58,69,64,60
ec05b3f248dcf60ae270f6a3253174f5,68,67,67,70,63,62,53,67,57,56,50,65
e6189a5353c2eb1ddac2fea84779a08c,62,63,62,72,65,58,60,66,68,75,49,64
424198f4b2a738f274655b12ade7e74f,61,64,63,72,71,63,55,59,66,76,67,66
c318a9723b4fac2c8090a5eaf885f4cf,60,63,58,63,63,50,57,67,77,54,63,62
c05cc924943de0af6c943821029fac11,64,67,72,64,62,71,62,60,60,67,56,54
4ee596332ea3d42bfcec197b3765b606,70,71,64,69,75,61,59,67,61,65,63,69
24ae3881a3ab7a7d03c2561cae333445,57,64,61,52,58,63,59,55,76,63,58,59
e20048e280e348ef7930b2c9250b6b4f,66,59,71,64,62,59,63,63,70,74,69,56
3cdfc005035ac9082d9eabb344b7581a,70,63,73,63,57,62,60,62,64,69,54,59
ecf128028569b2f60cb1c482c0f4e685,74,65,64,68,63,62,68,65,67,69,65,56
a4f1dbe57fddede46fa90df7cbb40eb8,70,65,59,64,68,53,68,63,57,60,61,78
2697fb9ebc6ab54da5f821186e1322c2,67,68,65,66,59,69,61,58,64,70,58,64
63bb42ce271e37e435ee5b4317148fad,59,68,70,58,71,64,61,52,68,54,66,68
d85d9c1d70e6f28ef4cf4fd0665009c8,73,72,72,56,69,73,71,71,68,66,66,64
52397075814c26866954c64a0012de47,66,53,68,73,71,66,71,63,58,57,64,52
49297de07094fe931a9a737338cbba00,64,67,73,53,58,66,72,67,64,68,79,62
eb33e8ce0b6d9afe6713df719dd3677b,66,61,66,58,60,66,62,62,57,65,61,78
c1925a744f9260b294a730e95f8b0099,66,73,75,59,53,63,61,59,64,60,65,57
a6030f543781aa4cbcd695861287cfe9,59,56,57,70,66,74,70,62,64,61,66,61
4ad088998c01655521cf4c89a1a3a4a3,59,58,57,66,70,61,64,65,74,61,65,52
5e5b999b1ec5f72ce8d624a8d052016f,73,62,72,73,64,54,64,71,63,57,62,64
91812c116993181a0cd11aad9d068a0b,76,67,55,59,62,54,59,59,68,59,70,50
d088b693d63caeb424a547bac1792dca,63,66,60,62,66,66,72,66,60,66,63,63
95ca333af461ae9233b52ce23be57469,59,62,65,66,60,62,67,69,65,62,66,66
e52b33994b636df35da1f83304256de2,65,72,59,67,57,76,69,65,72,63,64,66
02220d802dc52ed533e4d17fb61fcb18,63,60,58,66,74,54,64,69,69,65,67,60
8c7becf0235ed23f7fe31e97c41b392b,55,60,61,60,64,54,62,63,71,71,70,72
1d91899354ee9540f4bf30e4e1e28163,60,61,67,62,60,65,62,67,64,56,59,60
2d242a012c83a8b926dff1990dec9c50,62,61,65,61,69,51,58,67,67,66,57,57
0ba54be5b0f78a9d625606415a21e091,64,61,67,69,68,65,60,66,62,66,69,57
7a5f2f740bbdf8c0fc019960d725a8b5,70,65,63,73,63,74,67,71,58,55,60,66
2d14989949725533037fc56c1508832e,66,77,61,63,60,52,71,65,68,65,56,56
8210a25fb5a262e31838812bc2b0066d,70,67,65,66,65,65,69,68,59,65,55,52
42a14ed47f05ada55d89e7f9451964bb,55,54,67,71,62,65,56,70,66,66,68,66
8faced85fa01db9f79e2780310b21d57,67,66,64,58,58,61,58,62,72,66,66,66
b4c64d602cda235349c01cdf8fc21e00,57,64,69,64,66,60,67,62,59,70,71,56
73eb3c309ee8fc4586d163d6f3e8caaf,57,64,67,64,71,56,67,67,63,60,62,71
acb2fc36441631326369a044d22c9978,65,58,52,69,71,63,61,63,62,72,66,56
f4e4aab211155b3b70e205c0363f44a0,58,69,61,71,67,63,76,70,51,67,62,57
abe977fc8505c64e4e1d5ff96447de79,74,71,64,76,71,68,56,70,69,70,70,73
751ca29e03cc51653288f28b682a05fa,54,69,61,69,71,62,70,56,65,67,51,57
a2801637871891ec464894469bb505c0,61,60,62,70,59,65,67,75,80,68,65,51
89052645d9e45229b2e21bec97a63c23,56,65,59,59,64,71,56,70,65,60,62,59
81560726ce2d95bf683ba6e9340adf71,59,66,66,68,59,60,62,58,66,69,60,65
9c0263423dcce9835cc007d9b9f1eda1,54,69,70,67,65,73,56,58,65,74,78,61
cc105c5c472fa47c0fc53ec8783d67ab,63,66,63,75,57,64,65,55,65,63,63,65
264e6e78235b8e57835a19bbff31a346,54,73,59,63,56,54,62,60,65,69,61,67
d33e202af62b4abd089695d686b8cc71,60,55,52,77,67,66,66,70,49,63,64,62
61ece23518d7db96f4a22a39af5833c8,65,68,62,65,67,63,72,69,69,70,60,65
3b12579a412a266183be1825a4015af7,75,52,61,69,65,68,60,70,75,66,66,56
7e025d0f5ec66ee705113ee1836635e4,47,68,72,57,62,55,62,63,71,66,72,64
722aa87cdc5a724124280f5d0bb4fa55,63,62,52,64,54,54,58,61,61,62,67,60
56dc9d62eba1bc6aa24c3fea039d66d4,57,66,65,62,66,68,57,63,70,63,57,67
ed1d78ef27cffbf38ccecf393ac62caa,57,66,65,53,64,66,65,72,67,60,60,77
b3dfd13c48747e297b2f4c411f966a29,57,68,58,59,62,63,63,72,61,76,74,67
be19cd7e1d319f78053d7a577e774f23,67,60,70,68,50,69,64,63,76,61,65,74
098f13184d92c0f1bb4f9fcdc10740a1,70,67,67,63,67,64,58,70,51,65,57,58
20c0cc555e26f48eca5e32ea56608d52,65,68,63,59,70,66,68,65,55,59,56,58
fdb9dd6f2f554ad61bd472e94538bf70,75,72,61,62,72,65,67,68,65,67,65,74
f578e13c86fd64beac4031f020b9f1f3,68,55,62,59,71,68,51,55,64,69,65,66
e335d4a74dbf28f3958cc488474413ef,68,57,74,61,59,70,65,57,73,64,76,65
e22e1baa0a1e4cbe43e1aacebb331d2e,71,70,67,61,69,66,61,60,58,69,66,65
ef9dcc4a8e9749f6db7ec497b4b553bb,62,65,76,70,66,76,50,59,71,70,65,76
2a73eb9e8e676c68cedbe8bffe89c4a0,68,61,65,60,67,58,60,61,60,64,57,72
c7d2f1bbc7475fdad67e8d6be0b54716,60,59,66,59,66,68,72,65,71,67,72,75
fd0e3da56bf593227156960334846e53,68,59,64,55,54,63,62,64,65,57,63,64
f60fa7730938487118421dc4a3301e8c,69,60,62,61,65,57,65,60,71,67,62,55
686b073d9cb3d61eb9c484d684c0a0a5,74,71,66,71,72,63,58,67,65,66,70,59
9600d5a6a03042f3d845afdbb2f0e23b,65,68,64,61,56,68,63,56,63,62,62,61
33e3b439cd46acd2aa75b795c380501b,67,66,58,57,62,79,61,65,66,57,72,63
56d4df6b8a3f83854310805e2b25969d,63,68,61,63,73,66,81,56,59,66,60,61
3f01a2c621a8d276d2fc4b944606cb47,68,61,72,66,69,64,60,66,66,60,62,59
ea245e214fe52f842eccd77d8fe9737c,61,62,65,62,71,64,64,75,73,56,75,71
35093a76a3286706bf0342e318bdb518,70,67,64,68,67,65,62,67,68,60,74,59
28baa497dbb58abe4c0fd1297add3111,64,63,60,66,65,60,70,67,64,55,57,65
f9f91f877bf35cae788a2fbdb2f9f125,57,72,68,63,58,59,62,71,55,65,69,78
6cde2585a3ddac995f27e5e0c208784b,66,59,66,58,60,66,67,72,63,62,65,64
6184986d00c74cc8231400b6cf6a0732,64,71,64,66,68,60,71,60,63,61,58,50
7946dab70a029644c8e8edad74412123,54,61,71,66,69,73,72,69,63,71,59,57
d6750e61904dbd0cdc856a75daaf42e7,56,51,67,73,66,68,67,57,64,66,63,66
2ca1b93c337564fab4ae9c7faa611fb2,59,72,66,56,55,63,66,65,61,57,63,69
5958036ac9680f8a9de890f64b75da46,61,58,72,62,70,62,67,56,65,56,58,61
a570b7ad94ec56f8385885a85fb71395,72,71,64,59,70,63,61,62,74,55,66,66
4079e635f8944895c43d52f10c569347,70,61,51,69,57,60,69,65,66,70,69,59
ad6d69f8052540b3c6ec3f30e1c1489b,75,58,53,63,73,68,80,68,60,66,65,61
961af2231f676d97c3fb3570e3b3d840,60,73,67,53,60,60,51,61,60,74,67,68
71bd3eee78400496bfeecfe37113697b,63,66,72,51,61,62,74,62,60,54,68,72
097e393a2dba3cf81ac86be788f20d0a,61,64,83,66,67,63,65,64,60,54,63,63
ee7729243ee6af8087e61dc0af6f324d,73,62,59,65,58,57,67,64,70,68,63,68
ac4bf8d7b78bd24855b382d9d42f9655,62,67,66,66,63,64,64,58,74,62,66,68
add071ca546131167f2fdb339a8d1670,68,69,62,60,67,73,61,72,62,62,66,64
c1b016ffbfdf86974ce2dce3cc5310c3,60,57,66,65,72,74,56,67,61,66,60,69
72ae58eb7c7697f8e066597576c0761c,69,74,65,67,65,63,59,71,69,66,62,69
4d14de09406821bdcd50d832baf4f857,70,67,70,63,68,66,76,66,72,58,55,60
32e0442abb8e3275ae75440f6dbff411,63,68,63,78,51,56,55,68,56,56,60,64
75819bd25e38a66f0c3e3b13b5354282,67,66,58,67,65,57,58,59,57,57,68,62
d3520ac4172ce699093a92839c6078b4,65,74,74,65,66,65,53,65,62,62,69,55
2b33df4da0b7921ac741e79f4397c2d3,64,55,59,68,55,58,65,51,66,60,62,68
7c985803b75c8d8b0f5fe28bedea3d8f,72,59,64,62,69,73,64,64,64,62,64,70
18695ac4cef3a3c7dd47691a148bdc32,60,65,70,67,59,74,58,62,71,65,68,64
98e45cd0209851aed12ca447a3299fa0,73,50,66,63,57,59,59,76,52,70,62,55
b5948a1128db0876d37c91f9da0ba12c,70,65,63,64,57,75,74,68,65,60,74,60
706695d63670975c606222cb0638d00a,61,68,52,58,63,73,63,57,73,61,73,54
381b63c8d183717244e90d91bae77a74,66,61,56,70,72,62,60,64,64,53,65,62
0b45f310f8cfd039f88dcd329ac9989f,66,65,65,67,49,64,67,60,60,66,72,65
65fd901e0bbb920afe7ea5dafe1ab9ed,52,69,54,64,64,70,67,61,74,70,69,74
992deb59daf2251984ec4cc2ea78ca77,67,70,65,63,71,71,64,69,61,60,60,66
2e142d1c0daa343f9facf14c5b68f35a,57,68,64,66,63,69,57,61,67,67,58,65
d122d0df4b99283594eaeec3ef94700e,67,60,64,71,58,51,61,68,61,72,55,64
157aa78c50f46ba2e79754e80d8eede7,66,69,69,76,57,65,48,66,56,69,69,68
313907fa2c4022e5633272f1043a6832,71,66,64,59,70,68,76,66,65,52,62,54
6b8e79d4bb7efa6a927ba03376b15b64,61,70,58,60,64,57,67,66,59,59,72,72
cd6f4562df7f4404d8c12a7f54495258,61,56,59,65,69,74,65,66,64,54,60,63
450dcc40cfae77b0cca08fe8c90309bf,52,61,61,62,60,62,62,65,64,71,63,61
